model,pair_id,error_type,cosine_score,threshold,report_a_id,report_b_id,title_a,title_b,component_a,component_b
bm25f_baseline,pair_0221,false_negative,0.317618,0.7,syn_file_upload_crash_04,syn_file_upload_crash_08,Uload znoe crashe browser with large documents,Browser crash: RangeError in upload.js during big file upload,js_error,js_error
bm25f_baseline,pair_0427,false_negative,0.106648,0.7,syn_form_validation_race_01,syn_form_validation_race_09,Double submit sends two API requests,Form double-submit causes 422 error on registration,state_management,state_management
bm25f_baseline,pair_2062,false_negative,0.373441,0.7,sdk_websocket_fail_05,sdk_websocket_fail_08,"websockt conection to notification servce fails, no live updats","WebSocket not connect to notification server, no live update",websocket,websocket
bm25f_baseline,pair_1306,false_negative,0.616917,0.7,syn_service_worker_stale_00,syn_service_worker_stale_02,App shows outdated content after deploy — service worker cache stale,Stale service worker cache: no versioning or cache-busting strategy,state_management,state_management
bm25f_baseline,pair_1095,false_negative,0.54668,0.7,syn_pdf_export_blank_01,syn_pdf_export_blank_07,Exported PDF has blank pages after page 2,PDF renderer fails to capture off-screen content beyond viewport height,js_error,js_error
bm25f_baseline,pair_2157,false_negative,0.378367,0.7,sdk_dom_explosion_07,sdk_dom_explosion_08,Performance: gallery view inserts 5000 nodes without windowing,"Gallery add 5000 element to page at same time, very slow",gallery,gallery
bm25f_baseline,pair_1198,false_negative,0.048878,0.7,syn_password_reveal_crash_03,syn_password_reveal_crash_07,Eye icon on password field crashes the form when empty,Null reference in togglePasswordVisibility: input.value is null,js_error,js_error
bm25f_baseline,pair_1502,false_negative,0.509025,0.7,sdk_form_crash_02,sdk_form_crash_03,Unhandled TypeError: name field validation assumes non-empty input,Checkout form crashes with empty fields,checkout,checkout
bm25f_baseline,pair_1239,false_negative,0.262562,0.7,syn_video_autoplay_blocked_02,syn_video_autoplay_blocked_09,Unhandled play() rejection: video autoplay fails without fallback UI,"Hero video black — autoplay blocked, no fallback",ui_interaction,ui_interaction
bm25f_baseline,pair_1816,false_negative,0.588138,0.7,sdk_invalid_date_01,sdk_invalid_date_09,RangeError when calling toISOString on invalid Date object,Invalid date input crashes — no validation,datepicker,datepicker
bm25f_baseline,pair_1462,false_negative,0.393974,0.7,sdk_slow_page_02,sdk_slow_page_08,Performance degradation: orders view exceeds 4x latency threshold,"Order page very slow to load, take 4 second with spinner",orders,orders
bm25f_baseline,pair_2226,false_negative,0.634124,0.7,sdk_storage_quota_02,sdk_storage_quota_07,DOMException QuotaExceededError: localStorage capacity exceeded by cache entry,Storage capacity: localStorage.setItem fails on 6MB payload (5MB browser limit),cache,cache
bm25f_baseline,pair_1024,false_negative,0.436933,0.7,syn_table_sort_nan_04,syn_table_sort_nan_07,Table sort rboken — maounts show NaN,Sort comparator doesn't strip currency formatting before numeric parse,js_error,js_error
bm25f_baseline,pair_0312,false_negative,0.074073,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_06,can still scrol the page behind popups on iphone,Modal scroll containment fails on iOS WebKit,css_ui,css_ui
bm25f_baseline,pair_0314,false_negative,0.028915,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_08,can still scrol the page behind popups on iphone,iOS Safari ignores overflow:hidden when modal is shown,css_ui,css_ui
bm25f_baseline,pair_1960,false_negative,0.38692,0.7,sdk_unauthorized_401_03,sdk_unauthorized_401_05,Can't access my data — getting authentication error,"geting 401 eror on the api, cant acess my acount data",auth,auth
bm25f_baseline,pair_1629,false_negative,0.662759,0.7,sdk_json_parse_crash_01,sdk_json_parse_crash_02,SyntaxError when parsing API response — malformed JSON body,API returns invalid JSON: SyntaxError at position 27,api,api
bm25f_baseline,pair_0531,false_negative,0.663266,0.7,syn_ssr_hydration_mismatch_04,syn_ssr_hydration_mismatch_05,React hydration warning on product detail page,prodct page throws hydration error in console,react_specific,react_specific
bm25f_baseline,pair_1197,false_negative,0.165285,0.7,syn_password_reveal_crash_03,syn_password_reveal_crash_06,Eye icon on password field crashes the form when empty,Login form: password visibility toggle fails on null input value,js_error,js_error
bm25f_baseline,pair_1000,false_negative,0.239123,0.7,syn_table_sort_nan_00,syn_table_sort_nan_09,Table column sort shows NaN for mixed numeric/string data,Amount sort shows NaN,js_error,js_error
bm25f_baseline,pair_2467,false_negative,0.663335,0.7,sdk_listener_leak_05,sdk_listener_leak_08,"scroll gets lagier the more you navigate, listners not cleand up","Every time go to page, new scroll listener add but not remove",list,list
bm25f_baseline,pair_1432,false_negative,0.399704,0.7,sdk_api_500_05,sdk_api_500_08,"prodcuts page completly empty, api retruns error","Product page not show any item, API give error",product,product
bm25f_baseline,pair_1286,false_negative,0.230213,0.7,syn_chart_resize_overflow_03,syn_chart_resize_overflow_06,Chart goes outside its box when I resize the window,Dashboard layout regression: chart widget overflows on viewport resize,css_ui,css_ui
bm25f_baseline,pair_0179,false_negative,0.127192,0.7,syn_dark_mode_flash_05,syn_dark_mode_flash_07,annoying falshin gwhn switching pages in ddark mode,White background blink on dark mode transitions,css_ui,css_ui
bm25f_baseline,pair_1157,false_negative,0.181656,0.7,syn_drag_drop_ghost_04,syn_drag_drop_ghost_06,Drag preview dosn't go away after drop,Visual glitch: drag preview overlay blocks kanban board interaction,css_ui,css_ui
bm25f_baseline,pair_0739,false_negative,0.364189,0.7,syn_animation_jank_01,syn_animation_jank_08,FAQ accordion choppy on cheap phones,CLS 0.32 from accordion: needs GPU-accelerated animation,performance,performance
bm25f_baseline,pair_1796,false_negative,0.528748,0.7,sdk_array_bounds_06,sdk_array_bounds_09,Item list crashes when trying to format the last element,Off-by-one: items[length] is undefined,list,list
bm25f_baseline,pair_0519,false_negative,0.679376,0.7,syn_ssr_hydration_mismatch_02,syn_ssr_hydration_mismatch_04,SSR hydration fails on product prices,React hydration warning on product detail page,react_specific,react_specific
bm25f_baseline,pair_0313,false_negative,0.072124,0.7,syn_modal_scroll_lock_05,syn_modal_scroll_lock_07,can still scrol the page behind popups on iphone,Background scrollable during modal on iOS devices,css_ui,css_ui
bm25f_baseline,pair_1023,false_negative,0.152293,0.7,syn_table_sort_nan_04,syn_table_sort_nan_06,Table sort rboken — maounts show NaN,Data integrity issue: NaN values appear in sorted transaction table,js_error,js_error
bm25f_baseline,pair_0061,false_negative,0.215611,0.7,syn_login_csrf_00,syn_login_csrf_09,Login fails with 403 Forbidden after session timeout,Login page returns 403 after long inactivity,network_error,network_error
bm25f_baseline,pair_0187,false_negative,0.186064,0.7,syn_dark_mode_flash_08,syn_dark_mode_flash_09,Visual regression: dark theme flickers on navigate,Light theme bleeds through during page changes,css_ui,css_ui
bm25f_baseline,pair_2326,false_negative,0.671084,0.7,sdk_zindex_conflict_04,sdk_zindex_conflict_06,Dropdown hidden behind header,Account menu is inaccessible — hidden under navigation,table,table
bm25f_baseline,pair_2196,false_negative,0.476863,0.7,sdk_heavy_canvas_05,sdk_heavy_canvas_07,"image upload uses way too much memory, 256mb for one image",Unbounded canvas allocation: no dimension check before 8000x8000 getImageData,upload,upload
bm25f_baseline,pair_0930,false_negative,0.218068,0.7,syn_clipboard_paste_crash_03,syn_clipboard_paste_crash_08,Paste from clipboard kills the form,Crash when paste text from document to input,js_error,js_error
bm25f_baseline,pair_0376,false_negative,0.068713,0.7,syn_websocket_reconnect_01,syn_websocket_reconnect_03,WebSocket doesn't reconnect after WiFi drops,No auto-reconnect for realtime notification socket,network_error,network_error
bm25f_baseline,pair_0950,false_negative,0.517547,0.7,syn_notification_permission_00,syn_notification_permission_04,Push notification permission prompt fires on every page load,Push notiications keep asking for permissioon,ui_interaction,ui_interaction
bm25f_baseline,pair_0975,false_negative,0.096962,0.7,syn_notification_permission_03,syn_notification_permission_08,Notification popup won't stop appearing,"Notification asking permission many time, user already say no",ui_interaction,ui_interaction
bm25f_baseline,pair_0237,false_negative,0.447184,0.7,syn_search_empty_state_00,syn_search_empty_state_05,Search shows 'No results' for a split second before actual results appear,search bar shows no results message while typing,state_management,state_management
bm25f_baseline,pair_1788,false_negative,0.557997,0.7,sdk_array_bounds_04,sdk_array_bounds_08,Array off-by-one bug crashes item list,"Code use wrong index for last item in array, cause crash",list,list
bm25f_baseline,pair_1405,false_negative,0.367014,0.7,sdk_api_500_01,sdk_api_500_03,Product listing fails to load — API returns error status,Products page is blank — API is broken,product,product
bm25f_baseline,pair_0793,false_negative,0.241082,0.7,syn_stale_cache_03,syn_stale_cache_05,Outdated numbers on dashboard after new release,"dashboard daat is wrrong after update, shows old numbers",state_management,state_management
bm25f_baseline,pair_1440,false_negative,0.391837,0.7,sdk_slow_page_00,sdk_slow_page_01,Slow page load: Orders took 4.0s,Orders page takes over 4 seconds to load with blocking spinner,orders,orders
bm25f_baseline,pair_1506,false_negative,0.613565,0.7,sdk_form_crash_02,sdk_form_crash_07,Unhandled TypeError: name field validation assumes non-empty input,Form validation missing: empty name field triggers TypeError on split,checkout,checkout
bm25f_baseline,pair_1793,false_negative,0.554775,0.7,sdk_array_bounds_05,sdk_array_bounds_09,"list crashes on last item, array index is off by one",Off-by-one: items[length] is undefined,list,list
bm25f_baseline,pair_0473,false_negative,0.122403,0.7,syn_image_lazy_load_02,syn_image_lazy_load_03,Lazy-loaded images never appear after rapid scrolling,Gallery images don't load on quick scroll-through,performance,performance
bm25f_baseline,pair_1748,false_negative,0.496609,0.7,sdk_null_dom_05,sdk_null_dom_09,profle page crashes becaue it trys to update an elemnt thats not there,Null DOM ref on profile page,profile,profile
bm25f_baseline,pair_1760,false_negative,0.557756,0.7,sdk_array_bounds_00,sdk_array_bounds_06,Array index out of bounds: Cannot read properties of undefined (reading 'toStrin,Item list crashes when trying to format the last element,list,list
bm25f_baseline,pair_0512,false_negative,0.614998,0.7,syn_ssr_hydration_mismatch_01,syn_ssr_hydration_mismatch_04,Next.js hydration error: server/client price mismatch,React hydration warning on product detail page,react_specific,react_specific
bm25f_baseline,pair_1545,false_negative,0.440913,0.7,sdk_broken_image_01,sdk_broken_image_08,Product image returns 404 — broken image placeholder visible,"Product image not load, show broken picture icon",product,product
bm25f_baseline,pair_1585,false_negative,0.129487,0.7,sdk_rage_clicks_01,sdk_rage_clicks_03,Submit Order button is completely unresponsive to clicks,Submit button does nothing no matter how many times you click,orders,orders
bm25f_baseline,pair_0213,false_negative,0.044143,0.7,syn_file_upload_crash_03,syn_file_upload_crash_05,FileReader OOM on large attachments,"cant uploa big files, page freezez",js_error,js_error
bm25f_baseline,pair_1974,false_negative,0.335116,0.7,sdk_unauthorized_401_06,sdk_unauthorized_401_07,Logged-in user gets 401 when accessing account data,Bearer token validation failure: 401 on GET to protected resource,auth,auth
bm25f_baseline,pair_0074,false_negative,0.36268,0.7,syn_login_csrf_02,syn_login_csrf_07,Session timeout causes login form to break,Stale form token blocks authentication,network_error,network_error
bm25f_baseline,pair_1553,false_negative,0.300639,0.7,sdk_broken_image_02,sdk_broken_image_09,Missing asset: headphones.png returns HTTP 404 from CDN,Headphones image 404,product,product
bm25f_baseline,pair_0226,false_negative,0.079776,0.7,syn_file_upload_crash_05,syn_file_upload_crash_09,"cant uploa big files, page freezez",Upload component breaks with large files,js_error,js_error
bm25f_baseline,pair_0087,false_negative,0.166348,0.7,syn_login_csrf_04,syn_login_csrf_09,CSRF validation fails on stale logiin page,Login page returns 403 after long inactivity,network_error,network_error
bm25f_baseline,pair_0932,false_negative,0.345499,0.7,syn_clipboard_paste_crash_04,syn_clipboard_paste_crash_05,Form breaks when pasting formatted text,pasteing from word into name feild crashes the page,js_error,js_error
bm25f_baseline,pair_1242,false_negative,0.30017,0.7,syn_video_autoplay_blocked_03,syn_video_autoplay_blocked_06,Black box where the hero video should be,Customer-facing: hero section appears broken with black video frame,ui_interaction,ui_interaction
bm25f_baseline,pair_1956,false_negative,0.401319,0.7,sdk_unauthorized_401_02,sdk_unauthorized_401_07,HTTP 401 on authenticated endpoint: invalid or expired JWT,Bearer token validation failure: 401 on GET to protected resource,auth,auth
bm25f_baseline,pair_1767,false_negative,0.517408,0.7,sdk_array_bounds_01,sdk_array_bounds_05,Off-by-one error: accessing array element beyond length,"list crashes on last item, array index is off by one",list,list
