pair_id,report_a_id,report_b_id,label,pair_type
pair_3919,sdk_rate_limit_429_08,syn_image_lazy_load_08,not_duplicate,D4
pair_1912,sdk_network_timeout_02,sdk_network_timeout_08,duplicate,D2
pair_0666,syn_react_key_warning_04,syn_react_key_warning_07,duplicate,D2
pair_1254,syn_video_autoplay_blocked_05,syn_video_autoplay_blocked_09,duplicate,D2
pair_1466,sdk_slow_page_03,sdk_slow_page_06,duplicate,D2
pair_2925,gh_4079935644,gh_3852796585,not_duplicate,D3
pair_0410,syn_websocket_reconnect_08,syn_websocket_reconnect_09,duplicate,D2
pair_4179,syn_useeffect_loop_03,syn_drag_drop_ghost_06,not_duplicate,D4
pair_3631,syn_table_sort_nan_03,gh_4079935644,not_duplicate,D4
pair_3810,syn_cors_preflight_09,sdk_heavy_canvas_09,not_duplicate,D4
pair_3634,gh_3039449221,syn_a11y_focus_trap_05,not_duplicate,D4
pair_0650,syn_react_key_warning_01,syn_react_key_warning_09,duplicate,D2
pair_2937,syn_websocket_reconnect_08,syn_cors_preflight_01,not_duplicate,D3
pair_3325,syn_video_autoplay_blocked_09,syn_form_validation_race_07,not_duplicate,D4
pair_0428,syn_form_validation_race_02,syn_form_validation_race_03,duplicate,D2
pair_4458,sdk_layout_shift_01,syn_service_worker_stale_02,not_duplicate,D4
pair_2769,sdk_null_dom_09,sdk_unhandled_promise_06,not_duplicate,D3
pair_2766,syn_date_picker_timezone_00,syn_password_reveal_crash_09,not_duplicate,D3
pair_2619,syn_modal_scroll_lock_07,syn_drag_drop_ghost_06,not_duplicate,D3
pair_1524,sdk_form_crash_06,sdk_form_crash_07,duplicate,D2
pair_3462,syn_clipboard_paste_crash_01,syn_search_empty_state_02,not_duplicate,D4
pair_1913,sdk_network_timeout_02,sdk_network_timeout_09,duplicate,D2
pair_2633,syn_cors_preflight_04,syn_oauth_redirect_loop_05,not_duplicate,D3
pair_1946,sdk_unauthorized_401_01,sdk_unauthorized_401_04,duplicate,D2
pair_0763,syn_animation_jank_06,syn_animation_jank_07,duplicate,D2
pair_2117,sdk_dom_explosion_00,sdk_dom_explosion_03,duplicate,D2
pair_3720,sdk_form_crash_04,syn_oauth_redirect_loop_02,not_duplicate,D4
pair_3414,sdk_unauthorized_401_00,sdk_stale_closure_00,not_duplicate,D4
pair_3633,sdk_json_parse_crash_09,syn_cors_preflight_05,not_duplicate,D4
pair_1915,sdk_network_timeout_03,sdk_network_timeout_05,duplicate,D2
pair_0893,syn_useeffect_loop_05,syn_useeffect_loop_07,duplicate,D2
pair_1057,syn_geolocation_timeout_02,syn_geolocation_timeout_07,duplicate,D2
pair_3460,sdk_unhandled_promise_00,sdk_stale_closure_01,not_duplicate,D4
pair_2102,sdk_long_task_04,sdk_long_task_07,duplicate,D2
pair_0371,syn_websocket_reconnect_00,syn_websocket_reconnect_06,duplicate,D2
pair_1101,syn_pdf_export_blank_02,syn_pdf_export_blank_06,duplicate,D2
pair_2259,sdk_stale_closure_01,sdk_stale_closure_02,duplicate,D2
pair_4077,syn_dark_mode_flash_00,syn_form_validation_race_06,not_duplicate,D4
pair_4256,syn_a11y_focus_trap_09,sdk_checkout_crash_07,not_duplicate,D4
pair_3704,syn_image_lazy_load_00,syn_search_empty_state_08,not_duplicate,D4
pair_1182,syn_password_reveal_crash_01,syn_password_reveal_crash_04,duplicate,D2
pair_1420,sdk_api_500_03,sdk_api_500_05,duplicate,D2
pair_3394,gh_4111878917,sdk_json_parse_crash_04,not_duplicate,D4
pair_2830,syn_modal_scroll_lock_01,syn_chart_resize_overflow_02,not_duplicate,D3
pair_4437,gh_4008862084,sdk_unauthorized_401_00,not_duplicate,D4
pair_2995,syn_cors_preflight_09,syn_geolocation_timeout_02,not_duplicate,D3
pair_0637,syn_react_key_warning_00,syn_react_key_warning_04,duplicate,D2
pair_2511,syn_modal_scroll_lock_09,syn_drag_drop_ghost_07,not_duplicate,D3
pair_0150,syn_dark_mode_flash_00,syn_dark_mode_flash_08,duplicate,D2
pair_0698,syn_oauth_redirect_loop_02,syn_oauth_redirect_loop_05,duplicate,D2
pair_3756,syn_date_picker_timezone_00,gh_2040036470,not_duplicate,D4
pair_2142,sdk_dom_explosion_03,sdk_dom_explosion_07,duplicate,D2
pair_2897,syn_websocket_reconnect_04,syn_oauth_redirect_loop_04,not_duplicate,D3
pair_1489,sdk_form_crash_00,sdk_form_crash_05,duplicate,D2
pair_3940,syn_drag_drop_ghost_07,sdk_heavy_canvas_05,not_duplicate,D4
pair_3212,syn_infinite_scroll_memory_00,syn_chart_resize_overflow_00,not_duplicate,D4
pair_0378,syn_websocket_reconnect_01,syn_websocket_reconnect_05,duplicate,D2
pair_3334,syn_a11y_focus_trap_07,sdk_invalid_date_04,not_duplicate,D4
pair_2541,syn_date_picker_timezone_00,syn_table_sort_nan_06,not_duplicate,D3
pair_3496,syn_dropdown_z_index_09,syn_stale_cache_01,not_duplicate,D4
pair_2981,gh_3986329515,gh_3907931032,not_duplicate,D3
pair_0725,syn_animation_jank_00,syn_animation_jank_02,duplicate,D2
pair_2590,gh_3906037651,gh_3859613207,not_duplicate,D3
pair_1117,syn_pdf_export_blank_05,syn_pdf_export_blank_07,duplicate,D2
pair_0771,syn_stale_cache_00,syn_stale_cache_03,duplicate,D2
pair_3730,gh_1491611161,syn_service_worker_stale_03,not_duplicate,D4
pair_1695,sdk_stack_overflow_04,sdk_stack_overflow_05,duplicate,D2
pair_1292,syn_chart_resize_overflow_04,syn_chart_resize_overflow_07,duplicate,D2
pair_2314,sdk_zindex_conflict_02,sdk_zindex_conflict_05,duplicate,D2
pair_3724,syn_search_empty_state_01,syn_animation_jank_07,not_duplicate,D4
pair_1142,syn_drag_drop_ghost_01,syn_drag_drop_ghost_09,duplicate,D2
pair_2489,gh_3912114234,gh_3854656516,not_duplicate,D3
pair_4059,sdk_layout_shift_01,syn_checkout_coupon_03,not_duplicate,D4
pair_2810,syn_table_sort_nan_02,syn_password_reveal_crash_00,not_duplicate,D3
pair_0218,syn_file_upload_crash_04,syn_file_upload_crash_05,duplicate,D2
pair_2469,sdk_listener_leak_06,sdk_listener_leak_07,duplicate,D2
pair_0543,syn_ssr_hydration_mismatch_07,syn_ssr_hydration_mismatch_08,duplicate,D2
pair_3828,gh_4117107989,sdk_websocket_fail_01,not_duplicate,D4
pair_1260,syn_video_autoplay_blocked_08,syn_video_autoplay_blocked_09,duplicate,D2
pair_1010,syn_table_sort_nan_02,syn_table_sort_nan_04,duplicate,D2
pair_0332,syn_date_picker_timezone_01,syn_date_picker_timezone_04,duplicate,D2
pair_4026,gh_4038319955,syn_infinite_scroll_memory_09,not_duplicate,D4
pair_3241,sdk_websocket_fail_04,sdk_storage_quota_00,not_duplicate,D4
pair_0890,syn_useeffect_loop_04,syn_useeffect_loop_08,duplicate,D2
pair_0042,syn_checkout_coupon_04,syn_checkout_coupon_09,duplicate,D2
pair_2424,sdk_unhandled_promise_06,sdk_unhandled_promise_07,duplicate,D2
pair_2756,syn_react_key_warning_07,syn_useeffect_loop_00,not_duplicate,D3
pair_4161,gh_3858326964,syn_checkout_coupon_05,not_duplicate,D4
pair_0760,syn_animation_jank_05,syn_animation_jank_07,duplicate,D2
pair_0353,syn_date_picker_timezone_04,syn_date_picker_timezone_07,duplicate,D2
pair_0747,syn_animation_jank_02,syn_animation_jank_09,duplicate,D2
pair_4219,sdk_rate_limit_429_00,syn_clipboard_paste_crash_06,not_duplicate,D4
pair_0476,syn_image_lazy_load_02,syn_image_lazy_load_06,duplicate,D2
pair_0361,syn_date_picker_timezone_06,syn_date_picker_timezone_08,duplicate,D2
pair_1896,sdk_network_timeout_00,sdk_network_timeout_07,duplicate,D2
pair_2319,sdk_zindex_conflict_03,sdk_zindex_conflict_04,duplicate,D2
pair_3733,syn_form_validation_race_03,sdk_form_crash_03,not_duplicate,D4
pair_3375,syn_pdf_export_blank_01,sdk_unauthorized_401_02,not_duplicate,D4
pair_3191,sdk_rage_clicks_06,gh_2062619579,not_duplicate,D4
pair_4228,syn_notification_permission_03,syn_dropdown_z_index_02,not_duplicate,D4
pair_0482,syn_image_lazy_load_03,syn_image_lazy_load_06,duplicate,D2
pair_1436,sdk_api_500_06,sdk_api_500_09,duplicate,D2
pair_2296,sdk_zindex_conflict_00,sdk_zindex_conflict_02,duplicate,D2
pair_3017,syn_dropdown_z_index_01,syn_a11y_focus_trap_03,not_duplicate,D3
pair_1274,syn_chart_resize_overflow_01,syn_chart_resize_overflow_07,duplicate,D2
pair_3097,sdk_invalid_date_05,syn_notification_permission_00,not_duplicate,D4
pair_0708,syn_oauth_redirect_loop_03,syn_oauth_redirect_loop_09,duplicate,D2
pair_1676,sdk_stack_overflow_01,sdk_stack_overflow_04,duplicate,D2
pair_2070,sdk_long_task_00,sdk_long_task_01,duplicate,D2
pair_2921,gh_4139328820,gh_3858326964,not_duplicate,D3
pair_4131,syn_form_validation_race_03,sdk_heavy_canvas_03,not_duplicate,D4
pair_3234,sdk_websocket_fail_03,gh_3858030854,not_duplicate,D4
pair_3200,sdk_cors_error_07,syn_dark_mode_flash_00,not_duplicate,D4
pair_0706,syn_oauth_redirect_loop_03,syn_oauth_redirect_loop_07,duplicate,D2
pair_2688,syn_date_picker_timezone_03,syn_password_reveal_crash_06,not_duplicate,D3
pair_1092,syn_pdf_export_blank_01,syn_pdf_export_blank_04,duplicate,D2
pair_0604,syn_dropdown_z_index_01,syn_dropdown_z_index_07,duplicate,D2
pair_3745,syn_date_picker_timezone_04,syn_websocket_reconnect_00,not_duplicate,D4
pair_0790,syn_stale_cache_02,syn_stale_cache_08,duplicate,D2
pair_0266,syn_search_empty_state_04,syn_search_empty_state_08,duplicate,D2
pair_0251,syn_search_empty_state_02,syn_search_empty_state_04,duplicate,D2
pair_2939,syn_dark_mode_flash_01,syn_drag_drop_ghost_03,not_duplicate,D3
pair_4418,syn_websocket_reconnect_04,gh_1465982477,not_duplicate,D4
pair_0058,syn_login_csrf_00,syn_login_csrf_06,duplicate,D2
pair_4074,sdk_unhandled_promise_03,syn_drag_drop_ghost_01,not_duplicate,D4
pair_1500,sdk_form_crash_01,sdk_form_crash_08,duplicate,D2
pair_2403,sdk_unhandled_promise_02,sdk_unhandled_promise_04,duplicate,D2
pair_3506,syn_a11y_focus_trap_01,syn_form_validation_race_05,not_duplicate,D4
pair_1296,syn_chart_resize_overflow_05,syn_chart_resize_overflow_07,duplicate,D2
pair_1362,sdk_checkout_crash_01,sdk_checkout_crash_05,duplicate,D2
pair_4158,sdk_websocket_fail_06,syn_stale_cache_03,not_duplicate,D4
pair_2748,gh_4066584146,gh_3823072431,not_duplicate,D3
pair_4404,gh_2048336256,sdk_heavy_canvas_05,not_duplicate,D4
pair_2228,sdk_storage_quota_02,sdk_storage_quota_09,duplicate,D2
pair_0399,syn_websocket_reconnect_04,syn_websocket_reconnect_08,duplicate,D2
pair_3024,syn_file_upload_crash_09,syn_password_reveal_crash_02,not_duplicate,D3
pair_3619,gh_1314696445,syn_date_picker_timezone_01,not_duplicate,D4
pair_3492,syn_video_autoplay_blocked_06,sdk_invalid_date_09,not_duplicate,D4
pair_0229,syn_file_upload_crash_06,syn_file_upload_crash_09,duplicate,D2
pair_0489,syn_image_lazy_load_04,syn_image_lazy_load_08,duplicate,D2
pair_2875,syn_stale_cache_01,syn_service_worker_stale_05,not_duplicate,D3
pair_0339,syn_date_picker_timezone_02,syn_date_picker_timezone_04,duplicate,D2
pair_2922,syn_infinite_scroll_memory_00,syn_animation_jank_07,not_duplicate,D3
pair_0724,syn_animation_jank_00,syn_animation_jank_01,duplicate,D2
pair_0627,syn_dropdown_z_index_05,syn_dropdown_z_index_09,duplicate,D2
pair_2853,syn_search_empty_state_03,syn_stale_cache_01,not_duplicate,D3
pair_2990,gh_4005084462,gh_3939686094,not_duplicate,D3
pair_0156,syn_dark_mode_flash_01,syn_dark_mode_flash_06,duplicate,D2
pair_0425,syn_form_validation_race_01,syn_form_validation_race_07,duplicate,D2
pair_3589,syn_service_worker_stale_00,syn_drag_drop_ghost_01,not_duplicate,D4
pair_2540,syn_a11y_focus_trap_08,syn_drag_drop_ghost_09,not_duplicate,D3
pair_0711,syn_oauth_redirect_loop_04,syn_oauth_redirect_loop_07,duplicate,D2
pair_2008,sdk_rate_limit_429_03,sdk_rate_limit_429_08,duplicate,D2
pair_1861,sdk_cors_error_01,sdk_cors_error_09,duplicate,D2
pair_1928,sdk_network_timeout_05,sdk_network_timeout_09,duplicate,D2
pair_0124,syn_infinite_scroll_memory_03,syn_infinite_scroll_memory_06,duplicate,D2
pair_2343,sdk_layout_shift_00,sdk_layout_shift_04,duplicate,D2
pair_4311,syn_ssr_hydration_mismatch_07,sdk_null_dom_07,not_duplicate,D4
pair_3350,sdk_dom_explosion_03,sdk_json_parse_crash_04,not_duplicate,D4
pair_1036,syn_table_sort_nan_08,syn_table_sort_nan_09,duplicate,D2
pair_3845,sdk_checkout_crash_00,gh_2333314930,not_duplicate,D4
pair_1631,sdk_json_parse_crash_01,sdk_json_parse_crash_04,duplicate,D2
pair_3507,sdk_zindex_conflict_08,syn_file_upload_crash_01,not_duplicate,D4
pair_1126,syn_drag_drop_ghost_00,syn_drag_drop_ghost_01,duplicate,D2
pair_0137,syn_infinite_scroll_memory_06,syn_infinite_scroll_memory_07,duplicate,D2
pair_1118,syn_pdf_export_blank_05,syn_pdf_export_blank_08,duplicate,D2
pair_0053,syn_login_csrf_00,syn_login_csrf_01,duplicate,D2
pair_4337,gh_2062619579,sdk_storage_quota_02,not_duplicate,D4
pair_1039,syn_geolocation_timeout_00,syn_geolocation_timeout_04,duplicate,D2
pair_1510,sdk_form_crash_03,sdk_form_crash_05,duplicate,D2
pair_4416,syn_checkout_coupon_09,syn_file_upload_crash_05,not_duplicate,D4
pair_4323,gh_2744101357,syn_a11y_focus_trap_00,not_duplicate,D4
pair_1271,syn_chart_resize_overflow_01,syn_chart_resize_overflow_04,duplicate,D2
pair_2934,syn_clipboard_paste_crash_05,syn_password_reveal_crash_06,not_duplicate,D3
pair_2593,gh_3051783603,gh_1572705692,not_duplicate,D3
pair_3183,syn_checkout_coupon_07,syn_geolocation_timeout_05,not_duplicate,D4
pair_2154,sdk_dom_explosion_06,sdk_dom_explosion_07,duplicate,D2
pair_1478,sdk_slow_page_05,sdk_slow_page_09,duplicate,D2
pair_2839,syn_pdf_export_blank_03,syn_password_reveal_crash_09,not_duplicate,D3
pair_0802,syn_stale_cache_04,syn_stale_cache_09,duplicate,D2
pair_0043,syn_checkout_coupon_05,syn_checkout_coupon_06,duplicate,D2
pair_0733,syn_animation_jank_01,syn_animation_jank_02,duplicate,D2
pair_4313,sdk_json_parse_crash_05,gh_3874808716,not_duplicate,D4
pair_2719,syn_modal_scroll_lock_08,syn_chart_resize_overflow_01,not_duplicate,D3
pair_0782,syn_stale_cache_01,syn_stale_cache_07,duplicate,D2
pair_2292,sdk_stale_closure_07,sdk_stale_closure_08,duplicate,D2
pair_0875,syn_useeffect_loop_02,syn_useeffect_loop_04,duplicate,D2
pair_2639,syn_cors_preflight_06,syn_oauth_redirect_loop_02,not_duplicate,D3
pair_1417,sdk_api_500_02,sdk_api_500_08,duplicate,D2
pair_1909,sdk_network_timeout_02,sdk_network_timeout_05,duplicate,D2
pair_1497,sdk_form_crash_01,sdk_form_crash_05,duplicate,D2
pair_0103,syn_infinite_scroll_memory_00,syn_infinite_scroll_memory_06,duplicate,D2
pair_2909,syn_clipboard_paste_crash_08,syn_pdf_export_blank_04,not_duplicate,D3
pair_1426,sdk_api_500_04,sdk_api_500_06,duplicate,D2
pair_2626,syn_checkout_coupon_07,syn_video_autoplay_blocked_09,not_duplicate,D3
pair_2285,sdk_stale_closure_05,sdk_stale_closure_06,duplicate,D2
pair_3893,gh_4174987702,sdk_long_task_08,not_duplicate,D4
pair_3346,syn_dropdown_z_index_03,sdk_unauthorized_401_05,not_duplicate,D4
pair_2887,syn_image_lazy_load_05,syn_animation_jank_06,not_duplicate,D3
pair_3767,sdk_zindex_conflict_07,sdk_unauthorized_401_02,not_duplicate,D4
pair_3162,sdk_websocket_fail_03,syn_useeffect_loop_00,not_duplicate,D4
pair_1790,sdk_array_bounds_05,sdk_array_bounds_06,duplicate,D2
pair_0585,syn_cors_preflight_06,syn_cors_preflight_07,duplicate,D2
pair_1137,syn_drag_drop_ghost_01,syn_drag_drop_ghost_04,duplicate,D2
pair_4402,syn_search_empty_state_06,gh_3986329515,not_duplicate,D4
pair_0876,syn_useeffect_loop_02,syn_useeffect_loop_05,duplicate,D2
pair_2479,syn_websocket_reconnect_04,syn_geolocation_timeout_01,not_duplicate,D3
pair_3683,syn_notification_permission_00,syn_useeffect_loop_02,not_duplicate,D4
pair_4174,sdk_zindex_conflict_09,syn_search_empty_state_04,not_duplicate,D4
pair_3185,syn_form_validation_race_07,syn_password_reveal_crash_09,not_duplicate,D4
pair_2138,sdk_dom_explosion_02,sdk_dom_explosion_09,duplicate,D2
pair_1276,syn_chart_resize_overflow_01,syn_chart_resize_overflow_09,duplicate,D2
pair_4231,sdk_unauthorized_401_04,syn_chart_resize_overflow_06,not_duplicate,D4
pair_1943,sdk_unauthorized_401_00,sdk_unauthorized_401_09,duplicate,D2
pair_1579,sdk_rage_clicks_00,sdk_rage_clicks_05,duplicate,D2
pair_3561,sdk_json_parse_crash_09,syn_a11y_focus_trap_02,not_duplicate,D4
pair_1610,sdk_rage_clicks_05,sdk_rage_clicks_06,duplicate,D2
pair_2294,sdk_stale_closure_08,sdk_stale_closure_09,duplicate,D2
pair_0986,syn_notification_permission_06,syn_notification_permission_07,duplicate,D2
pair_0480,syn_image_lazy_load_03,syn_image_lazy_load_04,duplicate,D2
pair_2049,sdk_websocket_fail_03,sdk_websocket_fail_04,duplicate,D2
pair_4204,syn_login_csrf_02,gh_3821452975,not_duplicate,D4
pair_2963,syn_notification_permission_03,syn_video_autoplay_blocked_08,not_duplicate,D3
pair_4076,syn_search_empty_state_07,gh_3859613207,not_duplicate,D4
pair_1742,sdk_null_dom_04,sdk_null_dom_07,duplicate,D2
pair_1800,sdk_invalid_date_00,sdk_invalid_date_01,duplicate,D2
pair_3922,syn_form_validation_race_07,syn_chart_resize_overflow_01,not_duplicate,D4
pair_3467,gh_1992582481,sdk_null_dom_01,not_duplicate,D4
pair_3564,gh_3301463020,sdk_checkout_crash_08,not_duplicate,D4
pair_0318,syn_modal_scroll_lock_06,syn_modal_scroll_lock_09,duplicate,D2
pair_1324,syn_service_worker_stale_02,syn_service_worker_stale_05,duplicate,D2
pair_0001,syn_date_picker_timezone_00,syn_date_picker_timezone_09,duplicate,D1
pair_1947,sdk_unauthorized_401_01,sdk_unauthorized_401_05,duplicate,D2
pair_0675,syn_react_key_warning_06,syn_react_key_warning_09,duplicate,D2
pair_0587,syn_cors_preflight_06,syn_cors_preflight_09,duplicate,D2
pair_0600,syn_dropdown_z_index_01,syn_dropdown_z_index_03,duplicate,D2
pair_2518,syn_clipboard_paste_crash_08,syn_pdf_export_blank_03,not_duplicate,D3
pair_0374,syn_websocket_reconnect_00,syn_websocket_reconnect_09,duplicate,D2
pair_2556,syn_date_picker_timezone_04,syn_password_reveal_crash_08,not_duplicate,D3
pair_4360,sdk_broken_image_07,sdk_listener_leak_09,not_duplicate,D4
pair_0010,syn_checkout_coupon_00,syn_checkout_coupon_03,duplicate,D2
pair_4305,syn_login_csrf_01,gh_1820495894,not_duplicate,D4
pair_0857,syn_useeffect_loop_00,syn_useeffect_loop_01,duplicate,D2
pair_2765,syn_oauth_redirect_loop_09,syn_geolocation_timeout_02,not_duplicate,D3
pair_2522,gh_4233761447,gh_4066585260,not_duplicate,D3
pair_1135,syn_drag_drop_ghost_01,syn_drag_drop_ghost_02,duplicate,D2
pair_2753,syn_notification_permission_06,syn_video_autoplay_blocked_07,not_duplicate,D3
pair_2425,sdk_unhandled_promise_06,sdk_unhandled_promise_08,duplicate,D2
pair_2357,sdk_layout_shift_02,sdk_layout_shift_03,duplicate,D2
pair_3931,syn_geolocation_timeout_07,gh_1572705692,not_duplicate,D4
pair_1568,sdk_broken_image_05,sdk_broken_image_09,duplicate,D2
pair_2405,sdk_unhandled_promise_02,sdk_unhandled_promise_06,duplicate,D2
pair_2139,sdk_dom_explosion_03,sdk_dom_explosion_04,duplicate,D2
pair_0518,syn_ssr_hydration_mismatch_02,syn_ssr_hydration_mismatch_03,duplicate,D2
pair_2781,syn_infinite_scroll_memory_00,syn_animation_jank_09,not_duplicate,D3
pair_2308,sdk_zindex_conflict_01,sdk_zindex_conflict_06,duplicate,D2
pair_1076,syn_geolocation_timeout_06,syn_geolocation_timeout_08,duplicate,D2
pair_3035,gh_3898634029,gh_3822673210,not_duplicate,D3
pair_1146,syn_drag_drop_ghost_02,syn_drag_drop_ghost_06,duplicate,D2
pair_3401,sdk_stale_closure_09,gh_2892686756,not_duplicate,D4
pair_0421,syn_form_validation_race_01,syn_form_validation_race_03,duplicate,D2
pair_0624,syn_dropdown_z_index_05,syn_dropdown_z_index_06,duplicate,D2
pair_2427,sdk_unhandled_promise_07,sdk_unhandled_promise_08,duplicate,D2
pair_2651,syn_search_empty_state_03,syn_form_validation_race_09,not_duplicate,D3
pair_4261,syn_search_empty_state_03,gh_4005084462,not_duplicate,D4
pair_2216,sdk_storage_quota_01,sdk_storage_quota_04,duplicate,D2
pair_4368,sdk_cors_error_05,sdk_storage_quota_05,not_duplicate,D4
pair_1043,syn_geolocation_timeout_00,syn_geolocation_timeout_08,duplicate,D2
pair_3297,syn_oauth_redirect_loop_06,syn_chart_resize_overflow_09,not_duplicate,D4
pair_2557,gh_4204646214,gh_3986329515,not_duplicate,D3
pair_3909,sdk_network_timeout_02,syn_ssr_hydration_mismatch_04,not_duplicate,D4
pair_1252,syn_video_autoplay_blocked_05,syn_video_autoplay_blocked_07,duplicate,D2
pair_2393,sdk_unhandled_promise_00,sdk_unhandled_promise_09,duplicate,D2
pair_1745,sdk_null_dom_05,sdk_null_dom_06,duplicate,D2
pair_2723,syn_file_upload_crash_00,syn_pdf_export_blank_02,not_duplicate,D3
pair_1124,syn_pdf_export_blank_07,syn_pdf_export_blank_09,duplicate,D2
pair_0789,syn_stale_cache_02,syn_stale_cache_07,duplicate,D2
pair_0057,syn_login_csrf_00,syn_login_csrf_05,duplicate,D2
pair_1412,sdk_api_500_02,sdk_api_500_03,duplicate,D2
pair_0925,syn_clipboard_paste_crash_02,syn_clipboard_paste_crash_09,duplicate,D2
pair_2290,sdk_stale_closure_06,sdk_stale_closure_08,duplicate,D2
pair_1435,sdk_api_500_06,sdk_api_500_08,duplicate,D2
pair_0273,syn_search_empty_state_06,syn_search_empty_state_08,duplicate,D2
pair_0640,syn_react_key_warning_00,syn_react_key_warning_07,duplicate,D2
pair_4016,syn_useeffect_loop_01,gh_3870899130,not_duplicate,D4
pair_1919,sdk_network_timeout_03,sdk_network_timeout_09,duplicate,D2
pair_2559,gh_1820495894,gh_1314696445,not_duplicate,D3
pair_0250,syn_search_empty_state_02,syn_search_empty_state_03,duplicate,D2
pair_0387,syn_websocket_reconnect_02,syn_websocket_reconnect_07,duplicate,D2
pair_3671,sdk_rage_clicks_02,sdk_listener_leak_04,not_duplicate,D4
pair_1878,sdk_cors_error_04,sdk_cors_error_08,duplicate,D2
pair_3374,syn_pdf_export_blank_08,gh_3841377586,not_duplicate,D4
pair_0384,syn_websocket_reconnect_02,syn_websocket_reconnect_04,duplicate,D2
pair_0816,syn_a11y_focus_trap_00,syn_a11y_focus_trap_04,duplicate,D2
pair_0768,syn_animation_jank_08,syn_animation_jank_09,duplicate,D2
